frame_index,frame_path,sku_index,name,price_full,price_discounted,taxonomy,other_text
7974,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0007974.jpg,2,Unknown Brand Coconut Wafer Cookies Box,,,Snacks > Cookies & Wafers,box with wafer-square images; light teal accents; Chinese text
7974,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0007974.jpg,3,Unknown Brand Peanut Wafer Cookies Box,,,Snacks > Cookies & Wafers,box with wafer-square and peanut images; orange accents; Chinese text
7974,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0007974.jpg,4,Unknown Brand Braised Duck/Chicken Wings Snack Large Pouch,,,Snacks > Meat Snacks,white pouch with green band; photo of braised wing pieces; Chinese text
7974,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0007974.jpg,5,Unknown Brand Spicy Wings Snack Pouch (pink header),,,Snacks > Meat Snacks,white pouch with pink/magenta top band; Chinese text; image of cooked wings
7974,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0007974.jpg,6,Unknown Brand Roasted Peanuts Snack Pouch,,,Snacks > Nuts & Seeds,white pouch; large peanut image; red Chinese characters
8020,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008020.jpg,1,Unknown Brand Vegetable Chips Family Pack (Bag),$9.99,,Snacks > Chips,White bag with assorted vegetable images; Chinese text; price tag on endcap shelf; T&T Summer Vibes display
8020,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008020.jpg,2,Unknown Brand Dried Mango Slices (Bag),$4.99,,Snacks > Dried Fruit,White bag with pink banner and mango image; Chinese text
8020,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008020.jpg,3,Unknown Brand Matcha Wafer Cubes (Box),$6.99,,Snacks > Cookies & Wafers,White box with green accents and cube wafer images; Chinese text
8020,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008020.jpg,4,Unknown Brand Green Tea Drink (Bottle),$4.79,,Beverages > Tea,Tall white-and-green bottle with tea leaf graphics; Chinese text; two shelf tags show 4.79
8227,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008227.jpg,1,Trung Nguyen G7 Instant Coffee 3-in-1 Box,,,Beverages > Coffee > Instant Coffee,G7 COFFEE; 3 in 1
8227,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008227.jpg,2,Trung Nguyen G7 Instant Coffee 2-in-1 Box,,,Beverages > Coffee > Instant Coffee,G7 COFFEE; 2 in 1
8227,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008227.jpg,3,OldTown White Coffee 3-in-1 Classic Bag,,,Beverages > Coffee > Instant Coffee,OLDTOWN White Coffee; 3in1
8227,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008227.jpg,4,OldTown White Coffee 3-in-1 Hazelnut Bag,,,Beverages > Coffee > Instant Coffee,OLDTOWN White Coffee; Hazelnut; 3in1
8227,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008227.jpg,5,Nestlé Nido Fortificada Dry Whole Milk Powder Large Can,,,Dairy > Milk Powder,NIDO; Fortificada; Instant Dry Whole Milk
8227,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008227.jpg,6,Black & White Evaporated Milk Can,,,Dairy > Evaporated Milk,BLACK & WHITE; Evaporated Milk
8227,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008227.jpg,7,Longevity Brand Sweetened Condensed Milk Can,,,Dairy > Sweetened Condensed Milk,Longevity Brand (Sua Ông Tho); Sweetened Condensed Milk
8312,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008312.jpg,1,Maxim Mocha Gold Mild Coffee Mix Box,,,Beverages > Coffee > Instant Coffee,MOCHA GOLD MILD; coffee mix; sticks
8312,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008312.jpg,2,Maxim Original Coffee Mix Box,,,Beverages > Coffee > Instant Coffee,Original; coffee mix; sticks
8312,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008312.jpg,3,Maxim Arabica 100 Coffee Mix Box,,,Beverages > Coffee > Instant Coffee,Arabica 100; red box; instant coffee sticks
8312,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008312.jpg,4,Maxim White Gold Coffee Mix Box,,,Beverages > Coffee > Instant Coffee,White/Gold box; instant coffee mix
8312,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008312.jpg,5,Kanu Latte Instant Coffee Sticks Box,,,Beverages > Coffee > Instant Coffee,KANU; latte; slim beige boxes
8312,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008312.jpg,6,Kopiko Brown Coffee Mix Bag,,,Beverages > Coffee > Instant Coffee,Kopiko; Brown Coffee; orange bag
8312,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008312.jpg,7,Kopiko Blanca Coffee Mix Bag,,,Beverages > Coffee > Instant Coffee,Kopiko; Blanca; creamy/white bag
8312,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008312.jpg,8,NESCAFÉ 3-in-1 Original Coffee Mix Bag,,,Beverages > Coffee > Instant Coffee,NESCAFÉ; 3in1; Original; instant coffee mix
8312,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008312.jpg,9,Maxim Mocha Gold Mild Coffee Mix Bag,,,Beverages > Coffee > Instant Coffee,Maxim; Mocha Gold Mild; pouch/bag of sticks
8312,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008312.jpg,10,Maxim Rich Coffee Mix Bag,,,Beverages > Coffee > Instant Coffee,Maxim; Rich; yellow bag
8207,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008207.jpg,1,Nestlé Nido Fortificada Dry Whole Milk Powder Large Tin,,,Pantry > Milk Powder,NIDO; Fortificada; Dry Whole Milk; yellow tin
8207,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008207.jpg,2,Trung Nguyên G7 3-in-1 Instant Coffee Box,,,Beverages > Coffee > Instant Coffee,G7; 3 in 1; cà phê hòa tan; black box
8207,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008207.jpg,3,Trung Nguyên G7 Cappuccino Instant Coffee Box,,,Beverages > Coffee > Instant Coffee,G7; Cappuccino; instant coffee; beige box
8207,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008207.jpg,4,Trung Nguyên Café Phố Instant Iced Milk Coffee Pack,,,Beverages > Coffee > Instant Coffee,Café Phố; cà phê sữa đá; instant
8207,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008207.jpg,5,Carnation Evaporated Milk 12 fl oz Can,,,Pantry > Evaporated Milk,Carnation; Evaporated Milk; red/white can
8207,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008207.jpg,6,Longevity Brand Sweetened Condensed Milk 14 oz Can,,,Pantry > Sweetened Condensed Milk,Longevity Brand (Ông Thọ); sweetened condensed milk; red/white can
8207,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008207.jpg,7,Coffee-mate Liquid Coffee Creamer Bottle,,,Beverages > Creamers,Coffee-mate; liquid creamer; assorted flavors
8207,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008207.jpg,8,Mr. Brown Ready-to-Drink Coffee 240 ml Can (Assorted) Carton,,,Beverages > Coffee > Ready-to-Drink Coffee,Mr. Brown; canned coffee; assorted varieties; carton on top shelf
8242,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008242.jpg,1,Maxim Instant Coffee Jar (Mocha Gold/Arabica) - Jar,,,Beverages > Coffee > Instant Coffee,Maxim; Arabica 100; instant coffee
8242,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008242.jpg,2,Trung Nguyen G7 3-in-1 Instant Coffee - Box,,,Beverages > Coffee > Instant Coffee,G7; 3 in 1; instant coffee mix; Vietnam
8242,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008242.jpg,3,Mr. Viet 3-in-1 Instant Coffee - Bag,,,Beverages > Coffee > Instant Coffee,MR VIET; 3 in 1; instant coffee
8242,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008242.jpg,4,Kopiko Brown Coffee 3-in-1 - Bag,,,Beverages > Coffee > Instant Coffee,KOPIKO; Brown Coffee; 3 in 1
8242,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008242.jpg,5,Nescafe 3-in-1 Original Instant Coffee - Bag,,,Beverages > Coffee > Instant Coffee,NESCAFÉ; 3in1; instant coffee mix
8242,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008242.jpg,6,Vinacafe 3-in-1 Instant Coffee Mix - Bag,,,Beverages > Coffee > Instant Coffee,Vinacafe; 3in1
8242,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008242.jpg,7,Cafe Pho Vietnamese Iced Coffee 3-in-1 - Box,,,Beverages > Coffee > Instant Coffee,Café PHỐ; Vietnamese iced coffee; 3 in 1
8242,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008242.jpg,8,AGF Blendy Cafe Latory Latte Sticks - Box,,,Beverages > Coffee > Instant Coffee,Cafe Latory; latte; stick coffee
8242,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008242.jpg,9,Unknown Brand Matcha Latte Instant Drink - Cup,,,Beverages > Tea > Matcha,Matcha Latte; cup; instant drink
8242,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008242.jpg,10,Great Taste 3-in-1 Instant Coffee - Bag,,,Beverages > Coffee > Instant Coffee,Great Taste; 3 in 1
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,1,UCC The Blend 117 Instant Coffee Jar,,,Beverages > Coffee > Instant Coffee,The Blend 117; instant coffee; glass jar
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,2,UCC The Blend 114 Instant Coffee Jar,,,Beverages > Coffee > Instant Coffee,The Blend 114; instant coffee; glass jar
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,3,Maxim Kanu Latte Instant Coffee Sticks Box,,,Beverages > Coffee > Instant Coffee,KANU; Latte; stick packs
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,4,Maxim Arabica 100 Instant Coffee Box,,,Beverages > Coffee > Instant Coffee,Arabica 100
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,5,Maxim Original Coffee Mix Box,,,Beverages > Coffee > Instant Coffee,instant coffee mix; Maxim box packs
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,6,Kopiko Brown Coffee 3-in-1 Family Pack (Bag),,,Beverages > Coffee > Instant Coffee,BROWN COFFEE; 3 in 1; large bag
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,7,Kopiko Black 3-in-1 Coffee Family Pack (Bag),,,Beverages > Coffee > Instant Coffee,BLACK 3in1; instant coffee; large bag
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,8,Kopiko Blanca Creamy Coffee Mix Bag,,,Beverages > Coffee > Instant Coffee,BLANCA; creamy coffee mix; bag
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,9,G7 3-in-1 Instant Coffee Box (Tan),,,Beverages > Coffee > Instant Coffee,G7; 3 in 1; tan box with cup swirl
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,10,G7 3-in-1 Instant Coffee Box (Black Pack),,,Beverages > Coffee > Instant Coffee,G7; 3 in 1; black/red packaging
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,11,Aik Cheong Cappuccino Instant Coffee Bag,,,Beverages > Coffee > Instant Coffee,AIK CHEONG; Cappuccino
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,12,Aik Cheong Black Coffee Bag,,,Beverages > Coffee > Ground & Beans,AIK CHEONG; Black Coffee
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,13,Aik Cheong White Coffee 3-in-1 Bag (Beige),,,Beverages > Coffee > Instant Coffee,AIK CHEONG; White Coffee; 3 in 1
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,14,Aik Cheong 3-in-1 Coffee Original Bag (Red),,,Beverages > Coffee > Instant Coffee,AIK CHEONG; 3 in 1 Original
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,15,Aik Cheong Hot Chocolate Drink Bag (Green),,,Beverages > Hot Cocoa,AIK CHEONG; Chocolate drink
8273,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008273.jpg,16,Cowhead Pure Milk UHT 1L Carton,,,Dairy > Milk,blue carton with cow spots; UHT milk
8188,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008188.jpg,1,Trung Nguyen G7 3-in-1 Instant Coffee 16 Sachets,,,Beverages > Coffee > Instant Coffee,G7; 3in1; Instant Coffee Mix
8188,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008188.jpg,2,3:15PM Original Milk Tea 12 Sachets,,,Beverages > Tea > Milk Tea,3:15PM; Milk Tea
8188,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008188.jpg,3,Nestlé Nido Fortificada Dry Whole Milk Powder 56.4 oz Can,,,Dairy > Milk Powder,NIDO; Fortificada; Dry Whole Milk
8188,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008188.jpg,4,Black & White Evaporated Milk 12 oz Can,,,Dairy > Evaporated & Condensed Milk,BLACK & WHITE; Evaporated Milk
8188,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008188.jpg,5,Carnation Evaporated Milk 12 fl oz Can,,,Dairy > Evaporated & Condensed Milk,Carnation; Evaporated Milk
8188,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008188.jpg,6,Kewpie Deep-Roasted Sesame Dressing 8 fl oz,,,Condiments > Salad Dressings,KEWPIE; Deep-Roasted Sesame; Dressing
8188,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008188.jpg,7,Kewpie Wasabi Dressing 8 fl oz,,,Condiments > Salad Dressings,KEWPIE; Wasabi; Dressing
8188,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008188.jpg,8,Nongshim Shin Ramyun Noodle Soup 5-Pack,,,Pantry > Noodles,Shin Ramyun; 辛; Hot & Spicy
8455,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008455.jpg,1,3:15PM Original Milk Tea 5-Pack,,,Beverages > Tea & Mixes,三點一刻 3:15PM Milk Tea; sachets; cup image on front
8455,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008455.jpg,2,3:15PM Taro Milk Tea 5-Pack,,,Beverages > Tea & Mixes,三點一刻; Taro flavor; purple pack; milk tea sachets
8455,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008455.jpg,3,3:15PM Matcha Green Milk Tea 5-Pack,,,Beverages > Tea & Mixes,三點一刻; Matcha/green tea latte; light green pack; sachets
8455,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008455.jpg,4,3:15PM Roasted Milk Tea 5-Pack,,,Beverages > Tea & Mixes,三點一刻; roasted/robust milk tea variant; orange/brown pack; sachets
8428,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008428.jpg,1,Aik Cheong Instant White Coffee (bag),,,Beverages > Coffee,益昌 Aik Cheong; White Coffee; 即溶; 3合1
8428,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008428.jpg,2,Aik Cheong Teh Tarik Milk Tea (bag),,,Beverages > Tea,益昌 Aik Cheong; Teh Tarik; 奶茶; 即溶
8428,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0008428.jpg,3,Aik Cheong Matcha Latte (bag),,,Beverages > Tea,益昌 Aik Cheong; 抹茶拿铁; 即溶
